Date,Alky pH 4.5,Chloride Ion,Orthophospht,Sulphate SO4,Ammonia(N),TurbidityNTU,Temp Water,Cond @ 25C,Oxygen Diss,pH,BOD ATU,COD as O2,Nitrate-N,Nitrite-N,Hardness,SALinsitu,ALL_RUNS,Average_count
2012-01-18,218.82608695652175,126.02075471698114,0.6910238095238095,50.5,2.24822695035461,8.561111111111112,5.898872180451128,1090.85,11.055250000000001,7.948767123287671,37.93378787878788,222.75454545454545,10.986139534883723,0.07120329670329671,262.64444444444445,34.59,77.875,77.875
2012-01-20,199.17241379310346,150.49285714285716,0.39502868302120125,118.5,2.5914573643410854,13.790000000000001,6.682127659574468,1003.7086956521739,10.810357142857143,7.914843750000001,50.01932885906041,292.34027777777777,8.745260869565216,0.04099056603773584,456.0,0.5,13.8,13.8
2012-01-22,177.14285714285714,57.5,0.39502868302120125,287.0180996657894,0.46606666666666674,10.138016585373801,6.069999999999999,1209.5714285714287,10.069,7.943,108.7625,322.94166666666666,9.324444444444444,0.06958,313.0257580640279,22.524548903620225,1.0,1.0
2012-01-23,224.80392156862746,105.85416666666667,0.46070297029702967,95.35454545454544,1.1120214285714285,9.292307692307691,6.882866666666668,1002.5068493150685,9.910886363636363,7.8903125,5.86569105691057,32.183673469387756,8.754666666666665,0.06122197802197801,399.1818181818182,30.526249999999997,2.2,1.4
2012-01-24,201.21311475409837,537.74,0.5687252252252253,141.83333333333334,2.3743222222222227,12.082608695652173,5.911136842105263,2203.2025316455697,10.72231343283582,7.7959444444444435,55.8051030927835,324.79101123595507,9.573385542168674,0.052204444444444435,339.6666666666667,32.46040000000001,3.0,3.0
2012-01-26,219.28571428571428,228.88070175438597,0.4819154929577464,303.65555555555557,1.550880918628636,16.099999999999998,8.549594594594595,1024.967741935484,8.910051282051281,7.501176470588236,41.69710344827586,248.80526315789473,13.81287804878049,0.04406724137931034,301.0133333333334,0.43,54.833333333333336,54.833333333333336
2012-01-27,189.25,120.4425,0.6703288135593223,109.98571428571428,1.2073214285714287,13.042857142857144,6.838666666666667,1736.8703703703707,10.774324324324324,7.912448979591837,29.249199999999995,185.7952380952381,11.933928571428572,0.0765972972972973,256.15,11.715,43.57142857142857,43.57142857142857
2012-01-31,203.23529411764707,290.16173684969317,0.39502868302120125,38.42,1.550880918628636,5.096923076923076,5.11718309859155,1115.134318689249,10.72921052631579,7.758947368421054,76.10974137931034,397.3859375,14.518666666666666,0.03682352941176471,266.88,26.183333333333334,3.0,2.0
2012-02-02,256.7037037037037,97.9795918367347,0.39502868302120125,79.76666666666667,3.3583584905660375,5.68148148148148,3.6388059701492534,1000.1666666666666,12.249487179487181,7.878139534883722,23.972857142857144,188.88333333333333,14.693611111111109,0.05657631578947369,314.0,22.524548903620225,28.666666666666668,14.666666666666666
2012-02-04,202.70232968862308,76.5,0.8255294117647058,27.9,0.495388888888889,4.5,3.0686956521739135,1748.1666666666667,9.811428571428573,7.961176470588235,3.4227272727272724,259.46215133635064,7.50375,0.028887499999999997,298.0,22.524548903620225,42.93333333333333,17.8
2012-02-05,202.70232968862308,290.16173684969317,0.39502868302120125,287.0180996657894,2.3675,10.138016585373801,12.882616069580212,1115.134318689249,9.36983705890202,7.887049297876376,7.333333333333333,259.46215133635064,8.194472322502545,0.06329159045435155,313.0257580640279,22.524548903620225,39.75,20.75
2012-02-07,194.40983606557376,210.79589041095892,0.6676272727272726,146.26666666666668,1.550880918628636,6.483333333333333,4.64,1364.7666666666667,11.396204081632655,7.802129629629628,46.145399999999995,223.3141304347826,8.413685393258426,0.13200800000000001,318.5,22.524548903620225,14.290322580645162,13.741935483870968
2012-02-08,227.96923076923076,306.79259259259265,0.7984841666666667,89.25,1.550880918628636,10.31388888888889,3.4622307692307692,2075.6516853932585,12.385744680851067,7.807619047619046,9.945425531914895,32.46875,9.52765909090909,0.06350106382978725,317.0,15.82,28.502857142857142,23.765714285714285
2012-02-09,260.82142857142856,748.6038461538462,0.20407407407407407,112.77777777777777,1.550880918628636,6.68888888888889,4.832521739130435,2377.051282051282,11.327745098039214,7.892000000000001,53.59825806451612,276.9756097560976,9.334257575757574,0.05206142857142857,301.87,30.21,75.0909090909091,75.0909090909091
2012-02-10,277.2,187.075,0.6616153846153845,170.0,1.550880918628636,10.138016585373801,5.418431372549019,1147.0,9.569999999999999,7.635000000000001,44.662179487179486,313.59583333333336,12.695374999999999,0.06329159045435155,479.5,22.524548903620225,13.222222222222221,5.555555555555555
2012-02-15,186.07894736842104,1043.429411764706,0.4102,185.15,4.486367469879517,30.762499999999996,5.859,1115.134318689249,11.913205128205126,7.944027777777778,44.373825503355704,237.21960784313728,13.216850746268657,0.07786835443037976,432.3333333333333,28.702736842105264,7.277777777777778,7.277777777777778
2012-02-17,237.64705882352942,619.0037735849056,0.5951805555555557,105.59999999999998,1.550880918628636,10.005555555555555,7.304787234042552,2559.5476190476193,11.297115384615383,7.974599999999999,46.21934131736526,214.76511627906982,11.513555555555556,0.040697959183673464,318.0,22.524548903620225,21.0,10.666666666666666
2012-02-20,211.79166666666666,189.70192307692307,0.2923928571428572,80.16,1.550880918628636,10.138016585373801,5.072222222222223,1065.9,12.785,8.0914,5.646808510638297,52.473684210526315,15.741236842105266,0.10853023255813952,212.025,0.5750000000000001,9.857142857142858,9.857142857142858
2012-02-21,209.45714285714286,476.22272727272724,0.4683382352941176,60.32857142857143,1.9732250000000002,9.886666666666667,6.834242424242425,1564.009090909091,11.599124999999999,7.7834375,26.585537190082643,144.85714285714286,7.379413793103447,0.03290166666666666,220.13333333333333,27.253333333333334,32.142857142857146,32.142857142857146
2012-02-22,213.88,254.44999999999996,0.8898648648648649,79.81666666666666,3.161691780821917,6.836363636363637,7.494887218045112,965.0377358490566,11.166315789473684,8.050597014925373,42.674,337.11111111111114,11.106966666666667,0.07207941176470589,334.21,33.63705882352941,51.0,51.0
2012-02-23,194.71428571428572,332.33953488372094,0.5474736842105263,99.84,4.500991379310345,5.333333333333333,8.9075,1854.4594594594594,10.86925925925926,7.9485714285714275,65.99161971830986,311.06233766233765,12.207652173913043,0.0366734693877551,281.85714285714283,24.026,278.46153846153845,278.46153846153845
2012-02-24,209.93333333333334,290.16173684969317,0.39502868302120125,44.2,2.0569438202247197,10.138016585373801,10.03216216216216,1115.134318689249,11.582727272727272,7.9868,41.30598039215686,320.0631578947369,8.194472322502545,0.03526666666666667,226.0,16.51,5.666666666666667,3.0
2012-02-27,239.85,539.296875,0.39502868302120125,598.7428571428572,2.625507042253521,25.727777777777778,8.798526315789475,1115.134318689249,11.41842105263158,7.9487096774193535,31.423684210526318,176.9105263157895,8.313983606557377,0.13047945205479453,146.235,14.823333333333332,20.285714285714285,10.428571428571429
2012-03-04,202.70232968862308,152.5,0.132,287.0180996657894,1.550880918628636,10.138016585373801,12.882616069580212,1115.134318689249,9.36983705890202,7.887049297876376,41.80672687035802,259.46215133635064,0.9,0.1,313.0257580640279,22.524548903620225,52.70454545454545,28.068181818181817
2012-03-05,221.83333333333334,103.24328358208956,0.36707446808510646,143.95999999999998,1.663820895522388,36.18260869565218,7.598207547169811,987.9080645161291,11.219305555555556,7.915098039215685,7.384953271028037,31.68888888888889,10.733632352941175,0.08633563218390806,368.25714285714287,22.524548903620225,6.888888888888889,2.6666666666666665
2012-03-07,218.57534246575344,165.58611111111114,0.6968496732026144,67.36999999999999,1.2758447488584475,25.7,7.76783439490446,1075.1020408163265,10.87982456140351,8.007943925233645,20.259631901840493,130.6203125,11.414919354838712,0.0681824427480916,363.55555555555554,12.813333333333333,11.679245283018869,8.50943396226415
2012-03-08,208.80851063829786,146.51746031746032,0.4968539325842696,290.7533333333333,3.4280342465753426,18.25,8.028524590163935,1076.1129032258063,11.12846153846154,7.85507042253521,25.948717948717952,194.12830188679243,11.893310344827587,0.0471936507936508,277.53000000000003,22.524548903620225,34.144578313253014,20.16867469879518
2012-03-09,224.90697674418604,549.4987951807229,0.9070000000000001,81.74285714285715,1.550880918628636,32.7,8.201810344827585,2558.3285714285716,11.314931506849314,8.026093750000001,46.282028985507246,120.64651162790697,11.183582089552239,0.1353901234567901,384.57142857142856,31.6725,27.290697674418606,22.523255813953487
2012-03-10,202.70232968862308,290.16173684969317,0.041,287.0180996657894,2.3537894736842104,10.138016585373801,10.390689655172416,1115.134318689249,9.707692307692307,8.06,53.667540983606564,371.77272727272725,2.13,0.0226,313.0257580640279,29.61923076923077,62.84090909090909,37.09090909090909
2012-03-13,218.2439024390244,687.8513888888889,0.3401248062015504,34.800000000000004,1.593846560846561,12.294444444444444,9.674928571428572,1451.8955223880596,10.934878048780487,8.043456790123457,19.021133333333335,180.4230769230769,8.760415584415584,0.03422906976744186,259.875,22.015,58.75,29.5
2012-03-14,225.84782608695653,108.48837209302326,0.8216081081081082,532.8111111111111,2.03729197080292,3.342857142857143,9.612822580645163,1106.923076923077,10.269791666666666,7.956363636363638,57.369230769230775,333.47317073170734,10.679135135135136,0.11946951219512199,435.4,22.524548903620225,18.571428571428573,9.857142857142858
2012-03-18,202.70232968862308,290.16173684969317,0.39502868302120125,287.0180996657894,1.550880918628636,10.138016585373801,11.036363636363639,1115.134318689249,9.36983705890202,7.887049297876376,80.98738095238095,434.34,8.194472322502545,0.06329159045435155,313.0257580640279,22.524548903620225,23.0,23.0
2012-03-19,197.0,610.9828947368421,0.39502868302120125,80.31176470588237,2.680635220125786,10.138016585373801,9.576124031007751,2305.0384615384614,9.8950625,7.950555555555557,14.261544715447155,316.3333333333333,8.73913888888889,0.07565641025641026,325.8235294117647,22.524548903620225,12.11111111111111,6.388888888888889
2012-03-21,201.49056603773585,409.7896551724138,0.635,95.68125,1.550880918628636,4.633333333333334,10.48827868852459,1695.7179487179487,10.971527777777778,8.173529411764704,85.22838709677417,184.08965517241379,11.905241379310347,0.09422923076923077,325.92857142857144,22.524548903620225,36.8,18.6
2012-03-22,159.0625,85.08064516129033,0.5901455555555556,57.63333333333334,1.550880918628636,5.211111111111112,10.346589147286823,738.5087719298245,11.507936507936508,8.084594594594597,35.99945454545455,234.61714285714288,6.09834375,0.030980281690140842,210.4,22.524548903620225,6.666666666666667,2.6666666666666665
2012-03-23,203.48717948717947,148.9391304347826,0.5182539682539683,63.74285714285713,1.550880918628636,11.590909090909092,10.585151515151516,1038.4949152542372,10.520322033898307,8.257115384615386,25.343636363636367,371.7444444444444,10.004036363636365,0.03932666666666666,284.375,22.524548903620225,13.285714285714286,7.142857142857143
2012-03-26,210.1153846153846,87.32413793103449,0.5109375,71.4,1.550880918628636,8.387500000000001,10.728333333333333,862.075,12.05220338983051,8.147246376811593,4.773389830508474,35.266666666666666,11.410666666666666,0.11465441176470591,244.33333333333334,23.945833333333336,16.714285714285715,16.714285714285715
2012-03-27,223.35555555555555,104.34705882352942,0.8957954545454547,140.875,1.550880918628636,10.138016585373801,10.437911999999999,958.0540540540541,11.311734693877552,8.171168831168831,22.226542056074763,119.75102040816327,9.703054054054054,0.03730617283950617,286.825,33.0894705882353,37.254901960784316,20.862745098039216
2012-03-28,220.135593220339,147.11641791044778,1.0342788461538461,357.05,2.2536913580246916,7.1461538461538465,11.021503225806452,1199.967741935484,12.052685185185185,8.157570093457943,57.034680851063825,325.3671875,10.000835294117646,0.0932479166666667,313.0257580640279,25.9418,1.5,1.5
2012-03-29,229.43103448275863,290.16173684969317,0.5209611650485436,77.73333333333333,2.140428571428571,10.138016585373801,10.738590604026847,869.0379746835443,11.413252032520324,8.09888888888889,31.096875,179.105,10.216107142857144,0.0408701030927835,303.0,26.49222222222222,37.92307692307692,18.953846153846154
2012-03-30,225.27272727272728,111.52222222222223,0.9728367346938773,49.333333333333336,1.952582524271845,10.0,11.420675675675676,936.3703703703703,11.538918918918919,8.070697674418604,44.54564814814814,246.21136363636361,11.867025000000002,0.058286046511627915,351.0,22.524548903620225,14.476190476190476,11.523809523809524
2012-04-01,202.70232968862308,114.0,0.39502868302120125,287.0180996657894,1.550880918628636,10.138016585373801,12.882616069580212,1115.134318689249,9.36983705890202,7.887049297876376,83.7090909090909,252.14285714285714,8.194472322502545,0.06329159045435155,313.0257580640279,22.524548903620225,2.5,2.5
2012-04-04,166.3846153846154,76.3,0.8166413043478261,97.1875,2.353474074074074,14.635714285714284,8.660860465116281,770.8125,10.795568181818181,7.929487179487181,21.316605504587162,155.63235294117646,7.475694444444445,0.08022368421052634,314.6,33.500166666666665,63.97222222222222,58.77777777777778
2012-04-05,205.0,52.96666666666667,0.8045,287.0180996657894,1.311078431372549,10.138016585373801,11.253703703703705,855.0,11.9,7.887049297876376,39.11408602150538,254.9790697674419,8.194472322502545,0.11333333333333334,313.0257580640279,22.524548903620225,3.5,3.5
2012-04-07,202.70232968862308,290.16173684969317,0.39502868302120125,287.0180996657894,1.550880918628636,10.138016585373801,12.882616069580212,1115.134318689249,9.36983705890202,7.887049297876376,41.80672687035802,259.46215133635064,8.194472322502545,0.06329159045435155,313.0257580640279,22.524548903620225,41.58904109589041,26.986301369863014
2012-04-08,202.70232968862308,290.16173684969317,0.39502868302120125,287.0180996657894,1.550880918628636,10.138016585373801,12.882616069580212,1115.134318689249,9.36983705890202,7.887049297876376,41.80672687035802,259.46215133635064,8.194472322502545,0.06329159045435155,313.0257580640279,22.524548903620225,16.5,16.5
2012-04-09,202.70232968862308,118.0,0.39502868302120125,287.0180996657894,0.5,10.138016585373801,12.882616069580212,1115.134318689249,9.36983705890202,7.887049297876376,31.4,259.46215133635064,8.194472322502545,0.06329159045435155,313.0257580640279,22.524548903620225,33.618090452261306,21.90452261306533
2012-04-10,174.5,238.76296296296297,0.37532142857142864,68.88333333333333,1.550880918628636,11.308333333333335,9.918547008547009,844.4594594594595,11.035454545454543,8.0445,22.308990825688078,128.66666666666666,9.268910447761192,0.060360227272727274,285.2,22.524548903620225,23.724137931034484,11.689655172413794
2012-04-12,186.5,320.01666666666665,0.5019259259259259,132.55714285714285,1.7640900000000002,23.11818181818182,11.004875,1188.2,9.844828571428573,8.080645161290324,51.276759259259244,357.0769230769231,8.194472322502545,0.04923421052631579,335.14285714285717,22.524548903620225,2.5,2.5
2012-04-13,207.05263157894737,126.09230769230768,0.4927647058823529,123.15,1.16652,7.06,10.44798076923077,1058.95,11.866333333333333,8.057142857142855,51.92945736434108,308.4235294117647,7.2573333333333325,0.0601453125,389.4,8.873333333333333,10.75,10.75
2012-04-14,202.70232968862308,290.16173684969317,0.39502868302120125,287.0180996657894,1.7456666666666667,10.138016585373801,10.3875,1115.134318689249,9.36983705890202,7.887049297876376,6.807777777777778,259.46215133635064,8.194472322502545,0.06329159045435155,313.0257580640279,22.524548903620225,5.0,5.0
2012-04-16,250.07142857142858,1155.3536585365855,0.9485671641791045,218.66666666666666,3.6009104477611933,15.70625,9.180857142857143,2415.478260869565,12.263518518518516,8.098035714285714,30.173195876288656,279.3333333333333,10.008265306122448,0.05748,313.0257580640279,31.46,22.296296296296298,10.62962962962963
2012-04-17,219.81632653061226,211.3395833333333,0.9853999999999998,88.33636363636363,1.7850367647058822,20.072,9.156146788990826,1201.8653846153845,10.725522388059701,8.05492957746479,55.73344155844156,332.86428571428576,8.380793103448275,0.0399904761904762,271.425,21.77,42.34285714285714,25.82857142857143
2012-04-18,176.95238095238096,570.7307692307693,0.5029097087378641,389.0411764705882,1.9843846153846154,7.625,9.153636363636364,2187.076923076923,11.0075,8.082926829268292,48.30057692307692,324.63800000000003,8.142540983606557,0.05971304347826086,429.1818181818182,0.39,26.307692307692307,14.64102564102564
2012-04-19,194.14285714285714,297.7216867469879,0.4901097826086957,273.02500000000003,2.885975833333333,25.552631578947366,9.972294642857142,1640.1967213114754,10.10121212121212,7.996605263157894,29.510245901639347,195.2722222222222,8.435377777777777,0.1480264912280702,214.93076923076922,33.86045454545455,9.6,3.6
2012-04-20,167.66666666666666,604.2756756756756,0.3567708333333333,287.0180996657894,1.706267857142857,12.424999999999999,10.574999999999998,861.5128205128206,10.326363636363638,7.967450980392156,47.84102040816327,275.4513513513514,8.214972222222222,0.06032777777777777,120.0,28.615,2.5,2.5
2012-04-23,213.82758620689654,1164.9170731707318,0.2961607142857143,66.68823529411765,1.8692604166666669,23.285714285714285,10.699587628865979,1115.134318689249,9.426679245283019,8.004000000000001,5.292592592592593,44.92307692307692,9.927941176470588,0.05485272727272727,333.375,30.70555555555556,6.333333333333333,3.1666666666666665
2012-04-24,216.19230769230768,241.01020408163265,0.5817868852459016,48.614285714285714,1.6674471544715446,6.659999999999999,10.688275862068965,1198.0647058823529,9.231472222222223,8.018048780487804,41.80672687035802,467.45,11.66206779661017,0.03579841269841269,402.3384615384615,28.978571428571428,14.779069767441861,8.662790697674419
2012-04-25,203.92857142857142,123.4041095890411,0.24590804597701152,83.84615384615384,1.550880918628636,10.138016585373801,9.781666666666666,1115.134318689249,9.29205,7.8566666666666665,65.49492063492065,510.79318181818184,10.604104166666666,0.06297547169811321,304.9230769230769,24.936666666666667,5.75,3.25
2012-04-26,181.68965517241378,1181.114,0.21447663551401874,78.58,3.110818181818182,10.138016585373801,10.196914893617022,1115.134318689249,9.75923076923077,7.887222222222222,93.72866666666665,401.062962962963,11.80539285714286,0.06444035087719296,281.375,28.916363636363634,3.3333333333333335,1.9166666666666667
2012-04-27,187.47826086956522,128.24,0.18789473684210528,46.900000000000006,1.0231868131868131,18.625,10.481486486486487,807.6923076923077,9.12748717948718,7.853529411764707,25.17178571428571,156.7814814814815,10.288999999999998,0.042925,306.8888888888889,22.524548903620225,1.5,1.5
2012-04-28,202.70232968862308,290.16173684969317,0.39502868302120125,287.0180996657894,1.550880918628636,10.138016585373801,12.882616069580212,1115.134318689249,9.36983705890202,7.887049297876376,41.80672687035802,259.46215133635064,8.194472322502545,0.06329159045435155,313.0257580640279,22.524548903620225,1.0,1.0
2012-05-01,212.875,53.32000000000001,0.06683333333333334,77.5,1.1152456140350877,10.138016585373801,11.77125,883.0769230769231,8.02,7.85,67.65525641025641,532.6448275862068,8.194472322502545,0.024271428571428572,351.375,22.524548903620225,1.6,1.6
2012-05-04,199.84615384615384,56.27755102040816,0.2837803149606299,166.60999999999999,1.3004078212290502,10.359090909090908,9.709007633587786,956.9462365591398,9.386262626262626,7.744269662921347,25.64111111111111,134.4780701754386,9.171034482758621,0.0666060606060606,337.72727272727275,22.524548903620225,44.588235294117645,44.1764705882353
2012-05-05,202.70232968862308,290.16173684969317,0.39502868302120125,287.0180996657894,1.550880918628636,10.138016585373801,12.882616069580212,1115.134318689249,9.36983705890202,7.887049297876376,41.80672687035802,259.46215133635064,8.194472322502545,0.06329159045435155,313.0257580640279,22.524548903620225,12.5,4.333333333333333
2012-05-07,202.70232968862308,290.16173684969317,0.39502868302120125,287.0180996657894,1.550880918628636,10.138016585373801,12.882616069580212,1115.134318689249,9.36983705890202,7.887049297876376,41.80672687035802,259.46215133635064,8.194472322502545,0.06329159045435155,313.0257580640279,22.524548903620225,23.782608695652176,16.108695652173914
2012-05-08,234.25,435.35937499999994,0.2759578947368421,480.04,0.7061257861635221,13.868181818181819,11.628956521739132,977.8125,10.45605633802817,7.909420289855072,4.777980769230769,62.04,8.386590361445784,0.05652333333333333,260.25,26.760588235294122,29.6,29.6
2012-05-09,218.0,106.65820895522387,0.5079651162790699,71.8125,1.0901532258064515,10.161538461538461,11.617419354838711,962.421052631579,10.22046875,7.901428571428572,43.38252032520326,202.08064516129033,9.964413793103448,0.06199,345.0,32.07272727272727,32.3542600896861,24.878923766816143
2012-05-10,205.64444444444445,49.07358490566038,0.2192417582417582,94.17500000000001,0.5799718309859154,16.708695652173912,12.991666666666667,692.2096774193549,9.814225352112675,7.918749999999999,21.496050420168068,157.08292682926827,6.76335064935065,0.06329159045435155,400.3333333333333,30.153,26.470588235294116,15.970588235294118
2012-05-13,202.70232968862308,290.16173684969317,0.39502868302120125,287.0180996657894,1.4346666666666668,10.138016585373801,13.075,1115.134318689249,9.36983705890202,7.887049297876376,120.28800000000001,382.84687499999995,8.194472322502545,0.06329159045435155,313.0257580640279,22.524548903620225,3.0,3.0
2012-05-14,220.5,61.625,0.26793877551020406,71.78,1.3743870967741936,5.833333333333333,12.092222222222224,856.28,10.046785714285715,7.996206896551724,4.322650602409638,38.5,10.886122448979592,0.13195555555555558,239.0,22.524548903620225,19.285714285714285,7.857142857142857
2012-05-15,226.56,290.16173684969317,0.759390625,44.06666666666666,2.7507166666666665,6.747619047619047,11.982783505154638,1115.134318689249,11.092600000000003,7.961521739130434,60.64057894736842,266.6388349514563,10.339536585365854,0.05134222222222221,220.9,28.24692307692308,15.931818181818182,9.704545454545455
2012-05-16,273.57142857142856,77.21538461538464,0.21988888888888886,100.43333333333334,0.7451720430107523,3.8500000000000005,11.801571428571432,1764.4255319148936,11.275263157894736,8.193962962962964,3.785757575757576,44.875,11.19720930232558,0.06460652173913045,496.0,27.62218181818182,37.78378378378378,18.89189189189189
2012-05-17,252.83333333333334,290.16173684969317,0.5815312499999999,115.0,1.550880918628636,6.7,11.730465909090908,1875.4685714285713,10.479722222222222,8.017843137254902,41.80672687035802,439.56842105263155,12.121923076923078,0.05244193548387097,313.0257580640279,22.80575,49.869565217391305,27.28985507246377
2012-05-18,201.78125,115.19749999999999,0.39445270270270266,248.0,0.7245762711864407,9.83076923076923,12.138050847457627,923.9285714285714,11.241269841269842,7.952903225806451,19.193920000000002,129.55106382978724,8.205741379310345,0.052820895522388056,313.0257580640279,22.524548903620225,20.1,19.4
2012-05-21,228.67741935483872,90.87941176470588,0.19555737704918033,82.3,0.6932526315789473,5.6,11.816595744680848,957.4897959183673,10.311290322580646,8.006164383561643,4.467346938775511,33.285714285714285,7.343824561403509,0.04806268656716418,281.0,26.863829787234042,12.525,9.3
2012-05-22,224.1764705882353,66.48085106382979,0.26902469135802465,109.66666666666667,0.7319024390243902,11.2125,13.85431654676259,1867.6851666666669,11.061704545454544,8.136184210526316,24.525360000000006,162.78333333333333,8.276243243243243,0.0558975,297.8,25.667333333333335,26.92452830188679,20.754716981132077
2012-05-23,231.8421052631579,296.70344827586206,0.6740238095238095,47.79999999999999,1.6645600000000003,2.933333333333333,14.853555555555555,1115.134318689249,10.813333333333333,8.19311111111111,44.1876,271.2793103448276,12.522702702702707,0.12596341463414631,332.25,29.964761904761904,18.928571428571427,9.185714285714285
2012-05-24,220.96,259.67500000000007,0.43098507462686564,123.59999999999998,1.087201923076923,7.45,15.65009900990099,1235.5227272727273,10.309215686274511,8.115483870967742,44.33139072847681,259.41506849315067,8.679903846153847,0.060955357142857144,351.5111111111111,0.6,26.354430379746834,13.443037974683545
2012-05-25,235.95238095238096,107.34857142857142,0.3828548387096774,439.2299999999999,1.1076190476190475,4.716666666666667,16.961392405063293,1349.6774193548388,9.43969696969697,8.147105263157895,9.298068181818183,138.8125,9.07591891891892,0.07198249999999999,466.125,31.458684210526325,33.31428571428572,13.571428571428571
2012-05-28,222.86486486486487,330.1,0.28900000000000003,210.0,0.8240083333333333,3.492307692307693,18.27861111111111,1575.301886792453,10.34765625,8.231486486486487,5.038352941176471,45.8,9.94906,0.14215555555555562,368.6666666666667,28.72433962264151,18.11111111111111,11.666666666666666
2012-05-29,236.72727272727272,139.59166666666667,0.39502868302120125,460.4,3.2448020833333335,10.41818181818182,16.999310344827585,989.7575757575758,9.27848387096774,7.922727272727272,76.32342465753425,543.3222222222222,9.771851851851853,0.06329159045435155,193.66666666666666,20.64,14.215384615384615,12.338461538461539
2012-05-30,276.0,246.06944444444449,0.9401568627450981,91.28,2.08192,8.242857142857144,16.207096774193552,1467.0,9.659090909090908,7.959199999999998,68.92235714285715,363.03200000000004,9.869357142857142,0.06329159045435155,339.8,23.618571428571425,20.0,12.30232558139535
2012-05-31,196.88095238095238,1102.3864864864863,0.6169793814432989,44.35,3.1566056338028163,17.515151515151516,16.453523809523812,1236.5694444444443,8.032432432432433,7.951666666666669,8.794065934065932,118.22222222222223,8.456984848484849,0.06329159045435155,321.85714285714283,17.19222222222222,13.613636363636363,7.431818181818182
2012-06-01,188.54166666666666,861.042105263158,0.3401111111111111,48.85,0.8516666666666666,8.5,15.551029411764706,1115.134318689249,8.118372093023256,7.857380952380951,74.72330985915492,371.1304347826087,10.704210526315789,0.049523809523809526,296.53333333333336,22.415,1.8888888888888888,1.8888888888888888
2012-06-04,202.70232968862308,39.86666666666667,0.044000000000000004,287.0180996657894,0.078,3.5333333333333328,12.882616069580212,1115.134318689249,9.36983705890202,7.887049297876376,3.766666666666666,259.46215133635064,8.194472322502545,0.06329159045435155,313.0257580640279,22.524548903620225,108.0,108.0
